line_code,direction,service_date,hour,N_arc,r1_arc,r2_arc,r3_arc,N_time,r1_time,r2_time,r3_time,N,boardings,lambda_boardings_per_bus,day_category,hour_of_day,is_peak,period,rain_mm,temp_c,analysis_eligible,weekend,null_mean,null_sd,r_excess,z,ppc,rayleigh_z,pit_probit
39A,0,2026-03-21,2026-03-21 22:00:00,4,0.0280024545252056,0.485182893697988,0.0051358079223745,4,0.1106466494847763,0.700004277767578,0.3044111670736603,4,19,4.75,weekend,22,False,off_peak,0.0,25.0,True,weekend,0.44805277315722414,0.21797557269686318,-0.7610334796585025,-1.927052253768724,-0.33228781672075175,0.0031365498377448303,-2.664948996658952
39A,0,2026-03-21,2026-03-21 20:00:00,5,0.4368111580899191,0.4710559310062485,0.1722582005709848,5,0.3569581816608083,0.632360033713672,0.6687711691624613,5,62,12.4,weekend,20,False,off_peak,0.0,25.7,True,weekend,0.4004091764520222,0.1974687348710285,0.0607113721695978,0.18434301339739642,-0.011495015210179593,0.9540199391592816,0.23733101865381995
45,1,2026-03-21,2026-03-21 08:00:00,8,0.5421680315563935,0.5071847096270526,0.3437516158416356,8,0.634045963731905,0.6992131700074862,0.6218110122018257,8,325,40.625,weekend,8,True,peak,0.0,25.4,True,weekend,0.3152126391873147,0.16049652599261358,0.33142462223563074,1.4140828965950567,0.19308134221912512,2.351569395533876,1.3150294651459524
45,1,2026-03-21,2026-03-21 09:00:00,8,0.4199310851988105,0.3846742972036012,0.2122840229148896,8,0.5336194642407511,0.5683752642289875,0.4314767956258489,8,342,42.75,weekend,9,False,off_peak,0.0,25.3,True,weekend,0.3152126391873147,0.16049652599261358,0.1529211139166165,0.6524654995729641,0.05867670436142932,1.4107369305300053,0.6596164423924143
45,1,2026-03-21,2026-03-21 10:00:00,8,0.3870738346609924,0.491216514436493,0.105342650798539,8,0.4583750032572182,0.693117647260566,0.395400617112746,8,335,41.875,weekend,10,False,off_peak,0.0,27.1,True,weekend,0.3152126391873147,0.16049652599261358,0.10493943023188244,0.44774299648694527,0.028372746833331717,1.198609227833322,0.4863768513905152
45,1,2026-03-21,2026-03-21 11:00:00,8,0.7082082800097169,0.7616841408263453,0.4424384240003814,8,0.7985071297674107,0.8569936878949496,0.9710031101066146,8,271,33.875,weekend,11,False,off_peak,0.0,27.7,True,weekend,0.3152126391873147,0.16049652599261358,0.5738944135242313,2.448623971091367,0.4303531061420819,4.012471742994573,2.2352643355705295
45,1,2026-03-21,2026-03-21 12:00:00,7,0.4107849603705337,0.5006118673963418,0.4132855662673453,7,0.5136699426097361,0.5404621336300046,0.7773392610387133,7,240,34.285714285714285,weekend,12,False,off_peak,0.0,28.2,True,weekend,0.3357564871343161,0.16817807791298353,0.11295326455282828,0.44612516784166023,0.030201664277724454,1.1812099856663467,0.49273477900931667
45,1,2026-03-21,2026-03-21 13:00:00,7,0.249731204063148,0.0667592119248985,0.4223625129309411,7,0.3849975797448688,0.1107182037628776,0.4821909584219695,7,257,36.714285714285715,weekend,13,False,off_peak,0.0,29.7,True,weekend,0.3357564871343161,0.16817807791298353,-0.12950865368641276,-0.5115130588879614,-0.09390671333669871,0.43655971997980764,-0.4160136703438875
45,1,2026-03-21,2026-03-21 14:00:00,8,0.1728459600780206,0.63521249616823,0.2789304876138451,8,0.2392553049271077,0.7976117658193563,0.1832488794300488,8,240,30.0,weekend,14,False,off_peak,0.0,28.9,True,weekend,0.3152126391873147,0.16049652599261358,-0.20789910453419805,-0.8870390074103294,-0.10871345609680835,0.23900580732234156,-0.8217837215620735
45,1,2026-03-21,2026-03-21 15:00:00,8,0.2642936002424271,0.7494967076041333,0.3349443506911377,8,0.3245774230320941,0.7346628937614453,0.6713358604114383,8,303,37.875,weekend,15,False,off_peak,0.0,29.0,True,weekend,0.3152126391873147,0.16049652599261358,-0.07435744562291334,-0.3172594461467097,-0.06302730613816701,0.5588088570328309,-0.213162777851579
45,1,2026-03-21,2026-03-21 16:00:00,7,0.5443683025695761,0.426189933952567,0.3801050222433096,7,0.6193278627980316,0.6490062112509649,0.3565495966830403,7,174,24.857142857142858,weekend,16,False,off_peak,0.0,27.9,True,weekend,0.3357564871343161,0.16817807791298353,0.3140592439288801,1.2404221645534395,0.17905965698289514,2.0743579418973708,1.1566876431644766
45,1,2026-03-21,2026-03-21 06:00:00,5,0.6346141725580486,0.5443690023404117,0.5228328971515879,5,0.7723291821901188,0.5356277188064975,0.7411532651078834,5,287,57.4,weekend,6,False,off_peak,0.0,22.3,True,weekend,0.4004091764520222,0.1974687348710285,0.39060803952962087,1.1860358363008265,0.2534189350144209,2.0136757400576837,1.1200322954650337
45,1,2026-03-21,2026-03-21 07:00:00,7,0.4862640600801547,0.4347484651838136,0.4174731695077566,7,0.5893415143932226,0.6254513556180327,0.7084963179979272,7,291,41.57142857142857,weekend,7,True,peak,0.2,23.7,True,weekend,0.3357564871343161,0.16817807791298353,0.2265849346371752,0.8949297959256749,0.10919485881324235,1.655169152879454,0.8712823594862689
45,1,2026-03-21,2026-03-21 17:00:00,6,0.3330071480307595,0.4762149252589239,0.2268572732177903,6,0.485420487003351,0.6422571690662594,0.5531846272392176,6,95,15.833333333333334,weekend,17,True,peak,0.0,27.4,True,weekend,0.36689931083094657,0.18172384994675964,-0.05353360591767899,-0.18650365821611534,-0.06692748723250382,0.6653625638374809,-0.09010975171461957
45,1,2026-03-21,2026-03-21 19:00:00,6,0.2031702899712038,0.6321485271118356,0.210163393613455,6,0.1497551089554579,0.7190940174451608,0.1494742929033872,6,80,13.333333333333334,weekend,19,False,off_peak,0.0,26.2,True,weekend,0.36689931083094657,0.18172384994675964,-0.2586145042341332,-0.9009770644178577,-0.15046619992762036,0.24766900036189815,-0.8360975972351824
45,1,2026-03-21,2026-03-21 20:00:00,5,0.5560674584389902,0.6830129589242865,0.3327192757110909,5,0.6333837154314218,0.6573236258834753,0.6697278119431919,5,34,6.8,weekend,20,False,off_peak,0.0,25.7,True,weekend,0.4004091764520222,0.1974687348710285,0.25960751211282107,0.7882679862644186,0.1365137729184976,1.5460550916739904,0.7661282421209448
45,1,2026-03-21,2026-03-21 18:00:00,6,0.4217777415441502,0.524011981554131,0.3913656438974518,6,0.4835229500998891,0.4672821822567782,0.2467368233798069,6,86,14.333333333333334,weekend,18,True,peak,0.0,26.6,True,weekend,0.36689931083094657,0.18172384994675964,0.08668199490547349,0.30198804796003165,0.013475755914500764,1.0673787795725038,0.36247112163724365
45,1,2026-03-21,2026-03-21 05:00:00,2,0.9281242359532956,0.7228291947277778,0.4136263522096142,2,0.8888370322752641,0.5800625398877979,0.1423251007005801,2,359,179.5,weekend,5,False,off_peak,0.0,22.7,True,weekend,0.6359800669726218,0.3055077811024832,0.8025499223381855,0.9562577029181246,0.7228291947277776,1.7228291947277776,0.7169580200239805
45,1,2026-03-21,2026-03-21 21:00:00,3,0.2016440795208473,0.2969322501096879,0.7017510943043752,3,0.3876590188806379,0.3475726077791348,0.194220049988034,3,13,4.333333333333333,weekend,21,False,off_peak,0.0,25.1,True,weekend,0.527185586511236,0.23912845084327258,-0.6885185766404834,-1.3613666874116632,-0.4390094977912853,0.12198100441742937,-1.4946722498066205
45,1,2026-03-21,2026-03-21 22:00:00,2,0.1457659414219337,0.9575045806427548,0.4249090546483451,2,0.1757052755784198,0.9382553122678232,0.5054180919882878,2,10,5.0,weekend,22,False,off_peak,0.0,25.0,True,weekend,0.6359800669726218,0.3055077811024832,-1.3466683581687784,-1.604588019924261,-0.9575045806427548,0.04249541935724521,-1.3279337317966033
45,1,2026-03-21,2026-03-21 23:00:00,2,0.0675604505626956,0.9908711710395312,0.2014478560927277,2,0.183785900045356,0.9324454858890368,0.5265265657800484,2,5,2.5,weekend,23,False,off_peak,0.0,24.7,True,weekend,0.6359800669726218,0.3055077811024832,-1.561506842998004,-1.8605732867381493,-0.9908711710395312,0.009128828960468875,-1.742048259970095
39A,1,2026-03-21,2026-03-21 05:00:00,2,0.99999752989698,0.9999901196001226,0.9999777691460362,2,1.0,1.0,1.0,2,521,260.5,weekend,5,False,off_peak,0.0,22.7,True,weekend,0.6359800669726218,0.3055077811024832,0.9999932143742803,1.1915161754988093,0.9999901196001229,1.9999901196001229,2.9888822673158
39A,1,2026-03-21,2026-03-21 06:00:00,6,0.3608663746857053,0.3508398878332112,0.5783654975543677,6,0.3552222371129578,0.3421441721375116,0.3084977415312209,6,368,61.333333333333336,weekend,6,False,off_peak,0.0,22.3,True,weekend,0.36689931083094657,0.18172384994675964,-0.009529189034937713,-0.03319837295439616,-0.04373055154543537,0.7813472422728232,0.05705673589563201
39A,1,2026-03-21,2026-03-21 07:00:00,7,0.5226281235965391,0.4139916383554569,0.3913335520915568,7,0.5112598125222118,0.6201397513217751,0.5544171733022037,7,382,54.57142857142857,weekend,7,True,peak,0.2,23.7,True,weekend,0.3357564871343161,0.16817807791298353,0.2813300135307609,1.111153360659239,0.1519968481697126,1.9119810890182756,1.051345362501347
39A,1,2026-03-21,2026-03-21 08:00:00,7,0.5021042377574595,0.3764791501557588,0.6334276685672318,7,0.5091998792468603,0.4740700408679144,0.2155327091110805,7,373,53.285714285714285,weekend,8,True,peak,0.0,25.4,True,weekend,0.3357564871343161,0.16817807791298353,0.2504318783716604,0.9891167308334492,0.12746010983633263,1.7647606590179958,0.9453112433597624
39A,1,2026-03-21,2026-03-21 09:00:00,8,0.4810363791672182,0.2739392769471954,0.5151642058419277,8,0.5731186244244699,0.4771322552640006,0.1275895198627262,8,379,47.375,weekend,9,False,off_peak,0.0,25.3,True,weekend,0.3152126391873147,0.16049652599261358,0.2421536223786444,1.0331920828462986,0.12159542637978024,1.8511679846584617,0.993225652072145
39A,1,2026-03-21,2026-03-21 10:00:00,6,0.4580033137893868,0.4577713156518123,0.3302807146959821,6,0.347315812964077,0.4816867600096945,0.5000043363900899,6,340,56.666666666666664,weekend,10,False,off_peak,0.0,27.1,True,weekend,0.36689931083094657,0.18172384994675964,0.14390128539903269,0.5013321200554101,0.05172044253047141,1.258602212652357,0.5300172078959544
39A,1,2026-03-21,2026-03-21 12:00:00,7,0.498300519196645,0.3770954174816525,0.4690874203678711,7,0.5522027399332928,0.5054854906038467,0.0993759024997105,7,316,45.142857142857146,weekend,12,False,off_peak,0.0,28.2,True,weekend,0.3357564871343161,0.16817807791298353,0.2447054866385978,0.966499522883299,0.12302064200358694,1.7381238520215216,0.9285930982460014
39A,1,2026-03-21,2026-03-21 13:00:00,7,0.5811341353957719,0.3413680246405209,0.638542625316587,7,0.602683298921805,0.6051803563836551,0.4630283577046589,7,292,41.714285714285715,weekend,13,False,off_peak,0.0,29.7,True,weekend,0.3357564871343161,0.16817807791298353,0.36940917526291805,1.4590346810148216,0.22733636387588985,2.364018183255339,1.3410629968082217
39A,1,2026-03-21,2026-03-21 14:00:00,7,0.2498300329703991,0.4134742220783366,0.3867670174136058,7,0.3109875159270162,0.4603000502073961,0.3755799552913386,7,272,38.857142857142854,weekend,14,False,off_peak,0.0,28.9,True,weekend,0.3357564871343161,0.16817807791298353,-0.12935986953521386,-0.510925414478669,-0.09384911373034417,0.43690531761793494,-0.4150572413251567
39A,1,2026-03-21,2026-03-21 15:00:00,7,0.2415084109025738,0.4404026202467836,0.4124923100659024,7,0.1374492008145589,0.4532139032351905,0.3692394206948748,7,308,44.0,weekend,15,False,off_peak,0.0,29.0,True,weekend,0.3357564871343161,0.16817807791298353,-0.14188783843012123,-0.5604064299064405,-0.09861930204053249,0.40828418775680503,-0.4640666424917145
39A,1,2026-03-21,2026-03-21 17:00:00,7,0.4880565819653542,0.187751613677549,0.18829978607112,7,0.4474401958723352,0.4187176191704165,0.336408102108934,7,191,27.285714285714285,weekend,17,True,peak,0.0,27.4,True,weekend,0.3357564871343161,0.16817807791298353,0.22928352611828148,0.9055882712004781,0.11123243173298858,1.6673945903979315,0.8808481767436231
39A,1,2026-03-21,2026-03-21 18:00:00,8,0.5511601833427723,0.6052116063542382,0.721556639300657,8,0.5598344464855436,0.6653907859311025,0.5857016056983164,8,141,17.625,weekend,18,True,peak,0.0,26.6,True,weekend,0.3152126391873147,0.16049652599261358,0.3445559273691063,1.4701099771238442,0.20431719737421528,2.430220381619507,1.3591470378307136
39A,1,2026-03-21,2026-03-21 19:00:00,7,0.3860653780667692,0.4516669637217622,0.6517257991169509,7,0.3741378828443241,0.4406360165774204,0.6392598811276535,7,218,31.142857142857142,weekend,19,False,off_peak,0.0,26.2,True,weekend,0.3357564871343161,0.16817807791298353,0.07573862590755333,0.29914059880315236,0.007220888832143668,1.043325332992862,0.36608721135578187
39A,1,2026-03-21,2026-03-21 20:00:00,7,0.2627546936013704,0.2510537543028452,0.0231438376978197,7,0.2987015785792375,0.3443309671280526,0.4641120040237937,7,62,8.857142857142858,weekend,20,False,off_peak,0.0,25.7,True,weekend,0.3357564871343161,0.16817807791298353,-0.1099021550364879,-0.43407437187335046,-0.08611996615552497,0.4832802030668502,-0.3425992053085334
39A,1,2026-03-21,2026-03-21 11:00:00,8,0.5308823940573999,0.5026775166304319,0.4306352377128223,8,0.456002022125798,0.7405245715405079,0.3101153333627233,8,312,39.0,weekend,11,False,off_peak,0.0,27.7,True,weekend,0.3152126391873147,0.16049652599261358,0.31494412311310005,1.3437658761536735,0.17924127579441876,2.2546889305609312,1.2574243956068574
39A,1,2026-03-21,2026-03-21 16:00:00,7,0.4968508040186344,0.2479827156431525,0.522226643070623,7,0.5668803833015643,0.567414097480691,0.48617606933883,7,372,53.142857142857146,weekend,16,False,off_peak,0.0,27.9,True,weekend,0.3357564871343161,0.16817807791298353,0.24252298105151845,0.9578794030912257,0.12133750836295736,1.728025050177744,0.9237816710358465
39A,1,2026-03-21,2026-03-21 22:00:00,4,0.7468611269113854,0.5113412195251468,0.8776533598965983,4,0.6253581937882123,0.7361047095744118,0.9811553571315644,4,19,4.75,weekend,22,False,off_peak,0.0,25.0,True,weekend,0.44805277315722414,0.21797557269686318,0.5413712384486314,1.3708341263069488,0.4104020571884594,2.231206171565378,1.2291915402298943
39A,1,2026-03-21,2026-03-21 23:00:00,3,0.3317762303662797,0.992772080788596,0.3194067907625295,3,0.4426230308033903,0.8325542717572668,0.8321785214321828,3,9,3.0,weekend,23,False,off_peak,0.0,24.7,True,weekend,0.527185586511236,0.23912845084327258,-0.41328976141629425,-0.8171731780800512,-0.334886799445912,0.330226401108176,-0.7043738285636003
39A,1,2026-03-21,2026-03-21 21:00:00,6,0.5760408119827569,0.330779947775387,0.7140154278457294,6,0.6098899977293786,0.3680856767724741,0.7889264187598769,6,67,11.166666666666666,weekend,21,False,off_peak,0.0,25.1,True,weekend,0.36689931083094657,0.18172384994675964,0.3303447693704286,1.1508753595803929,0.1981876204837047,1.9909381024185235,1.089349027924277
36,1,2026-03-21,2026-03-21 00:00:00,2,0.2077518602209603,0.913678329149461,0.5873886052697188,2,0.5132658363058026,0.47311636256261,0.9989347673071174,2,4,2.0,weekend,0,False,off_peak,0.0,24.0,True,weekend,0.6359800669726218,0.3055077811024832,-1.1763866972621362,-1.4016932897954946,-0.9136783291494611,0.08632167085053884,-1.1278104006259864
36,1,2026-03-21,2026-03-21 05:00:00,2,0.474477633992762,0.5497419496812611,0.9961581531754276,2,0.7539205350070517,0.136792346210638,0.5476594173270635,2,355,177.5,weekend,5,False,off_peak,0.0,22.7,True,weekend,0.6359800669726218,0.3055077811024832,-0.4436637071951581,-0.5286360707313161,-0.5497419496812612,0.45025805031873883,-0.48849396412239543
36,1,2026-03-21,2026-03-21 06:00:00,3,0.3287410247467885,0.7081554952446181,0.3232025892807958,3,0.3395028811884311,0.9499135134581828,0.3787614509965045,3,301,100.33333333333331,weekend,6,False,off_peak,0.0,22.3,True,weekend,0.527185586511236,0.23912845084327258,-0.41970920535222517,-0.8298659614305379,-0.33789400797264707,0.32421198405470586,-0.7335877978080413
36,1,2026-03-21,2026-03-21 07:00:00,4,0.5483357453252753,0.8538979508488982,0.7576606715289931,4,0.5037364868202205,0.992508551757272,0.5322644327402226,4,309,77.25,weekend,7,True,peak,0.2,23.7,True,weekend,0.44805277315722414,0.21797557269686318,0.1816894211819586,0.46006518495315,0.06756278613523355,1.2026883584057007,0.5096452733499635
36,1,2026-03-21,2026-03-21 10:00:00,8,0.6505321481007503,0.3813384208366656,0.4661478672194,8,0.734216900136228,0.5793866558647559,0.5605572758280802,8,273,34.125,weekend,10,False,off_peak,0.0,27.1,True,weekend,0.3152126391873147,0.16049652599261358,0.48966953554091364,2.0892633459796373,0.3407909436715161,3.3855366057006124,1.9141577686946702
36,1,2026-03-21,2026-03-21 11:00:00,7,0.4529134932626015,0.6205909688792601,0.3940658111483612,7,0.4898355673601786,0.7507836622062393,0.7648410047111308,7,314,44.857142857142854,weekend,11,False,off_peak,0.0,27.7,True,weekend,0.3357564871343161,0.16817807791298353,0.176376590601308,0.6966247181686974,0.07265240444255468,1.435914426655328,0.7080728802080802
36,1,2026-03-21,2026-03-21 12:00:00,7,0.420466740067695,0.3813996817314155,0.6530870649063645,7,0.4992575685777563,0.436225264712411,0.6385888665635254,7,260,37.142857142857146,weekend,12,False,off_peak,0.0,28.2,True,weekend,0.3357564871343161,0.16817807791298353,0.12752891265421828,0.5036937868751751,0.03959099275368035,1.237545956522082,0.5426076074421026
36,1,2026-03-21,2026-03-21 13:00:00,7,0.4411903890144408,0.311159888678421,0.1042434697845172,7,0.4267344695254035,0.5790121576375866,0.2200905702747616,7,266,38.0,weekend,13,False,off_peak,0.0,29.7,True,weekend,0.3357564871343161,0.16817807791298353,0.15872778557559566,0.6269182237573014,0.06042378591849921,1.3625427155109953,0.6481313482327283
36,1,2026-03-21,2026-03-21 14:00:00,8,0.4758634735625566,0.3145469636022397,0.3638044847639803,8,0.618447966916312,0.5971782955931192,0.3197888127528159,8,257,32.125,weekend,14,False,off_peak,0.0,28.9,True,weekend,0.3152126391873147,0.16049652599261358,0.2345995904255392,1.0009614437550844,0.11593833768116801,1.811568363768176,0.9630947025478743
36,1,2026-03-21,2026-03-21 15:00:00,7,0.2545660540184641,0.2569208018510792,0.6103863242541386,7,0.3994045538859978,0.4795403911138639,0.2339009936131809,7,289,41.285714285714285,weekend,15,False,off_peak,0.0,29.0,True,weekend,0.3357564871343161,0.16817807791298353,-0.12222992252582142,-0.48276466304877425,-0.09106214483171315,0.45362713100972113,-0.38694084763101183
36,1,2026-03-21,2026-03-21 16:00:00,6,0.7126302906454015,0.37614714584923,0.3878208046011992,6,0.8221719246004632,0.5931807765837382,0.7209347117616274,6,200,33.333333333333336,weekend,16,False,off_peak,0.0,27.9,True,weekend,0.36689931083094657,0.18172384994675964,0.5460916181725026,1.9025074579684786,0.40941031737441935,3.047051586872097,1.7409063241510763
36,1,2026-03-21,2026-03-21 19:00:00,6,0.3039166452407004,0.5863878653141545,0.1570753348288193,6,0.4815053969746872,0.5669422172777172,0.5819427777191817,6,70,11.666666666666666,weekend,19,False,off_peak,0.0,26.2,True,weekend,0.36689931083094657,0.18172384994675964,-0.0994828574154786,-0.3465844775394009,-0.08916160729476592,0.5541919635261704,-0.2523118880473547
36,1,2026-03-21,2026-03-21 08:00:00,6,0.5084536057313409,0.4328188483816905,0.2146176375043952,6,0.6861418053845886,0.6644905751298792,0.61331442236274,6,277,46.166666666666664,weekend,8,True,peak,0.0,25.4,True,weekend,0.36689931083094657,0.18172384994675964,0.22358891298346997,0.7789527623471881,0.11023008301744226,1.5511504150872113,0.7641128420912829
